TAZ,access_nearby_sov,access_transit,access_walk,W_NHBW_sov_AM,W_NHBW_sov_MD,W_NHBW_sov_PM,W_NHBW_sov_NT,W_NHBW_hov2_AM,W_NHBW_hov2_MD,W_NHBW_hov2_PM,W_NHBW_hov2_NT,W_NHBW_hov3_AM,W_NHBW_hov3_MD,W_NHBW_hov3_PM,W_NHBW_hov3_NT,W_NHBW_auto_pay_AM,W_NHBW_auto_pay_MD,W_NHBW_auto_pay_PM,W_NHBW_auto_pay_NT,W_NHBW_walkbike_AM,W_NHBW_walkbike_MD,W_NHBW_walkbike_PM,W_NHBW_walkbike_NT,W_NHBW_t_AM,W_NHBW_t_MD,W_NHBW_t_PM,W_NHBW_t_NT,W_NHBO_sov_AM,W_NHBO_sov_MD,W_NHBO_sov_PM,W_NHBO_sov_NT,W_NHBO_hov2_AM,W_NHBO_hov2_MD,W_NHBO_hov2_PM,W_NHBO_hov2_NT,W_NHBO_hov3_AM,W_NHBO_hov3_MD,W_NHBO_hov3_PM,W_NHBO_hov3_NT,W_NHBO_walkbike_AM,W_NHBO_walkbike_MD,W_NHBO_walkbike_PM,W_NHBO_walkbike_NT,W_NHBO_t_AM,W_NHBO_t_MD,W_NHBO_t_PM,W_NHBO_t_NT,N_NHBSHP_sov_AM,N_NHBSHP_sov_MD,N_NHBSHP_sov_PM,N_NHBSHP_sov_NT,N_NHBSHP_hov2_AM,N_NHBSHP_hov2_MD,N_NHBSHP_hov2_PM,N_NHBSHP_hov2_NT,N_NHBSHP_hov3_AM,N_NHBSHP_hov3_MD,N_NHBSHP_hov3_PM,N_NHBSHP_hov3_NT,N_NHBSHP_auto_pay_AM,N_NHBSHP_auto_pay_MD,N_NHBSHP_auto_pay_PM,N_NHBSHP_auto_pay_NT,N_NHBSHP_walkbike_AM,N_NHBSHP_walkbike_MD,N_NHBSHP_walkbike_PM,N_NHBSHP_walkbike_NT,N_NHBSHP_t_AM,N_NHBSHP_t_MD,N_NHBSHP_t_PM,N_NHBSHP_t_NT,N_NHBO_sov_AM,N_NHBO_sov_MD,N_NHBO_sov_PM,N_NHBO_sov_NT,N_NHBO_hov2_AM,N_NHBO_hov2_MD,N_NHBO_hov2_PM,N_NHBO_hov2_NT,N_NHBO_hov3_AM,N_NHBO_hov3_MD,N_NHBO_hov3_PM,N_NHBO_hov3_NT,N_NHBO_auto_pay_AM,N_NHBO_auto_pay_MD,N_NHBO_auto_pay_PM,N_NHBO_auto_pay_NT,N_NHBO_walkbike_AM,N_NHBO_walkbike_MD,N_NHBO_walkbike_PM,N_NHBO_walkbike_NT,N_NHBO_t_AM,N_NHBO_t_MD,N_NHBO_t_PM,N_NHBO_t_NT
727,9.26264,3.60571,0.281427,7.72211,7.2433,14.3663,14.7603,1.73297,1.62526,3.22365,3.31185,0.0788282,0.0740057,0.146638,0.150838,0.0797847,0.0733983,0.14559,0.149241,0.00182556,0.00100656,0.0017693,0.00165051,0.228403,0.207613,0.501516,0.422513,0.714258,0.669546,1.32864,1.36422,0.121546,0.113995,0.226099,0.232292,0.0316706,0.029703,0.0589133,0.0605271,4.74291e-05,4.06175e-05,8.19918e-05,8.2244e-05,0.0125511,0.0114054,0.0275305,0.0232107,7.73709,33.4129,18.0247,17.6193,4.51249,12.2001,5.24241,2.78241,2.04533,18.253,9.6738,8.6486,0.0538475,0.456985,0.248123,0.215663,0.000706379,0.00583692,0.00309815,0.00275116,0.317387,2.71355,1.46547,1.28033,5.27326,14.2046,7.90297,8.57455,5.50091,16.4584,8.49112,7.85337,1.81048,5.64511,2.52968,1.54904,0.359815,1.14089,0.680073,0.78069,0.000276979,0.000707675,0.000304532,0.000160967,0.0124515,0.0324572,0.0174026,0.0175541
728,9.29949,2.99161,0.886628,2.8363,2.64925,5.25038,5.38817,0.636518,0.594452,1.17817,1.209,0.0288985,0.0270212,0.0534481,0.0549662,0.028957,0.0265825,0.0524694,0.0539648,0.00120208,0.000662789,0.00116503,0.00108681,0.0584516,0.0528748,0.151218,0.107414,0.262574,0.245087,0.486187,0.498416,0.0446416,0.0416926,0.082628,0.0847952,0.011632,0.0108636,0.0215299,0.0220946,3.12242e-05,2.67399e-05,5.39781e-05,5.41442e-05,0.00323656,0.00292583,0.00833873,0.00594351,1.40535,4.44121,2.61431,3.05298,0.817466,2.20089,0.945458,0.500983,0.106756,0.965602,0.51158,0.458565,0.00268106,0.0227727,0.0118756,0.0107385,0.000342414,0.00282942,0.00150182,0.00133361,0.0133385,0.113861,0.065641,0.0536712,1.20127,3.21353,1.96295,2.45255,1.12781,3.11022,1.73255,1.87474,0.313901,0.88625,0.386224,0.215771,0.078674,0.214986,0.139012,0.19224,0.00016817,0.00042967,0.000184899,9.77323e-05,0.00229623,0.0059573,0.00363485,0.0037726
729,9.25133,3.44846,0.680779,7.57795,7.09775,14.0967,14.4521,1.70068,1.59266,3.16322,3.24283,0.0772168,0.072401,0.143746,0.147445,0.0778612,0.0715881,0.142436,0.145485,0.13461,0.07422,0.130461,0.121702,0.211667,0.191521,0.457737,0.389407,0.701537,0.656612,1.30433,1.33682,0.119275,0.111703,0.221854,0.227442,0.0310789,0.0291058,0.0578073,0.0592631,0.00349857,0.00299612,0.00604806,0.00606667,0.0160771,0.0143288,0.0328141,0.0291014,7.30795,30.2242,16.3183,16.0462,4.43704,11.9702,5.13547,2.72765,1.72521,15.3876,8.14653,7.28832,0.0452847,0.3842,0.204757,0.181281,0.0455735,0.376581,0.199884,0.177497,0.245516,2.09441,1.18638,0.987813,5.17215,13.9005,7.72554,8.37228,5.35946,15.7898,8.13205,7.51692,1.76265,5.38824,2.40003,1.44815,0.347009,1.07508,0.636373,0.740804,0.0196183,0.0501243,0.0215699,0.0114012,0.0282972,0.07283,0.0351421,0.025711
730,9.33154,2.95253,0,5.59482,5.1693,9.95863,10.5387,1.25562,1.15994,2.23477,2.36473,0.0570054,0.0527047,0.101143,0.10747,0.0575203,0.0520641,0.0989666,0.105819,0.000307372,0.000169476,0.000297898,0.000277898,0.126706,0.112919,0.516406,0.229611,0.517969,0.478321,0.923192,0.975034,0.0880618,0.0813532,0.15672,0.165852,0.0229458,0.0211977,0.0408357,0.0432151,7.07425e-06,6.05826e-06,1.22294e-05,1.2267e-05,0.00693794,0.00618272,0.028255,0.0125719,4.66536,19.2421,10.4346,10.6987,2.59017,6.93776,2.93582,1.58369,1.1036,9.71051,5.06859,4.59897,0.0277285,0.23235,0.110148,0.109184,0.000213847,0.00176705,0.000937925,0.000832878,0.144372,1.21467,0.884485,0.571789,3.27293,8.72531,4.94697,5.7234,3.3269,9.75736,5.08222,5.00346,1.04135,3.19203,1.40847,0.869066,0.217674,0.664988,0.375022,0.495193,6.92451e-05,0.00017692,7.61334e-05,4.02419e-05,0.00652239,0.0167957,0.0124345,0.00944656
731,9.18875,2.84392,0,3.99863,3.75065,7.39761,7.65089,0.8974,0.841611,1.66004,1.71675,0.0407288,0.0382396,0.075305,0.0780178,0.040922,0.0376473,0.0741466,0.0766174,2.95842e-05,1.63118e-05,2.86723e-05,2.67473e-05,0.0939717,0.0859314,0.235091,0.175023,0.37025,0.347055,0.685053,0.707874,0.0629377,0.0590267,0.116423,0.120406,0.0163993,0.0153803,0.0303357,0.0313734,0,0,1.30744e-06,1.31147e-06,0.00513975,0.00469993,0.0128575,0.00957268,2.41715,8.6768,4.89528,5.33942,1.44337,3.90695,1.67368,0.892144,0.354285,3.1833,1.683,1.51151,0.00862515,0.073288,0.0394729,0.0345939,1.39723e-05,0.000115456,6.12822e-05,5.44186e-05,0.0478687,0.410582,0.227588,0.193837,1.92199,5.17492,3.05328,3.67136,1.87088,5.32547,2.87317,2.95956,0.560088,1.64752,0.723475,0.421683,0.126364,0.362308,0.228575,0.2947,4.97187e-06,1.2703e-05,5.46646e-06,2.88941e-06,0.00397573,0.0103756,0.00601291,0.00634322
732,9.35232,2.94874,0,7.82929,7.28945,14.0768,14.8652,1.75712,1.6357,3.15887,3.33554,0.0796453,0.0742078,0.142966,0.151359,0.0799547,0.072869,0.139773,0.148103,0.00143227,0.00078971,0.00138812,0.00129493,0.209682,0.188629,0.723133,0.383691,0.72538,0.674978,1.30495,1.37629,0.123229,0.114716,0.221526,0.233932,0.0321091,0.0298909,0.0577218,0.0609543,3.51666e-05,3.01161e-05,6.07933e-05,6.09804e-05,0.0115116,0.0103538,0.0396222,0.0210603,8.79632,41.2943,21.9734,21.497,4.549,12.276,5.19865,2.80294,2.83841,25.089,13.1105,11.8763,0.0688198,0.579886,0.287036,0.272071,0.000551932,0.0045607,0.00242075,0.00214963,0.397719,3.36594,2.24845,1.58388,5.43956,14.6216,8.06481,8.92158,5.76226,17.7805,9.08916,8.54808,1.88594,6.12896,2.74296,1.76298,0.363562,1.20131,0.674189,0.820755,0.000253995,0.000648951,0.000279262,0.00014761,0.0117601,0.0304768,0.0201412,0.0160842
733,9.30898,3.29086,0,6.8389,6.32682,12.2786,12.8876,1.53475,1.41962,2.75532,2.89166,0.0697478,0.0645606,0.12481,0.13153,0.0700795,0.0635051,0.121901,0.128975,0.00023828,0.00013138,0.000230936,0.000215431,0.167398,0.149159,0.559425,0.303071,0.632826,0.585166,1.13779,1.19183,0.107641,0.0995679,0.19323,0.202813,0.0280474,0.0259438,0.0503488,0.0528459,5.64104e-06,4.83089e-06,9.7518e-06,9.78181e-06,0.00916131,0.00816286,0.0306043,0.0165858,6.59487,28.4501,15.2614,15.2141,3.67779,9.87071,4.18129,2.25098,1.76619,15.5563,8.12734,7.36186,0.0450278,0.377933,0.180781,0.177548,0.000182627,0.00150908,0.000800996,0.000711284,0.238841,2.01134,1.39644,0.946431,4.44501,11.8785,6.614,7.40449,4.60831,13.7262,7.05839,6.72468,1.48801,4.63574,2.05562,1.28119,0.299669,0.942559,0.525529,0.669678,5.64196e-05,0.000144151,6.2032e-05,3.27883e-05,0.00906644,0.0233849,0.0163813,0.0128429
734,9.24722,2.50802,0,9.07181,8.50949,16.886,17.3308,2.03606,1.90954,3.78935,3.88898,0.0920496,0.0864471,0.17152,0.176094,0.0914107,0.084142,0.167623,0.171009,0.00996637,0.00549516,0.00965919,0.00901069,0.246034,0.226309,0.507453,0.460858,0.841518,0.788743,1.56532,1.60621,0.142781,0.133914,0.265741,0.272731,0.0372037,0.0348932,0.0692427,0.0710639,0.000255677,0.000218957,0.000441994,0.000443354,0.0137832,0.0126573,0.0283185,0.0257722,8.11081,26.7825,14.4665,14.5633,5.90645,16.0004,6.88247,3.64725,0.770506,7.00292,3.71842,3.32911,0.0170799,0.145503,0.0810552,0.068634,0.00232615,0.0192213,0.0102024,0.00905973,0.108773,0.936166,0.464385,0.441877,6.7411,18.1946,9.99435,10.5992,6.85049,19.1474,9.75252,8.83703,2.26556,6.43545,2.80563,1.56856,0.388628,1.08267,0.656272,0.761079,0.0013563,0.00346532,0.00149122,0.000788218,0.0158816,0.0415791,0.0195844,0.0199714
735,9.23189,3.029,1.15744,8.01635,7.4487,14.1946,15.302,1.79911,1.67139,3.18534,3.43347,0.0817024,0.0759616,0.144134,0.156074,0.0834605,0.0754426,0.14193,0.154576,0.0107707,0.00593865,0.0104387,0.00973791,0.201903,0.17953,0.748024,0.36789,0.742074,0.689146,1.31601,1.41557,0.12618,0.117224,0.223382,0.24081,0.0328779,0.0305444,0.0582053,0.0627466,0.000250598,0.000214608,0.000433214,0.000434547,0.0113634,0.0100936,0.0414626,0.020677,8.33857,39.0732,20.6114,20.6859,4.37755,11.8694,4.96711,2.72738,2.75056,24.3171,12.5384,11.5973,0.0739656,0.615346,0.287791,0.291864,0.00299805,0.0247734,0.0131494,0.0116766,0.383695,3.22261,2.27901,1.52954,5.2167,14.0891,7.73759,8.81683,5.49118,16.9831,8.62288,8.34757,1.79918,5.86979,2.59587,1.69818,0.384838,1.26512,0.690809,0.902128,0.00154471,0.0039467,0.00169837,0.000897712,0.0126373,0.032558,0.0220963,0.0165227
736,9.15839,3.20112,0.15801,9.04918,8.40745,16.6443,17.0845,2.03066,1.88638,3.73471,3.83317,0.0921987,0.0857547,0.169377,0.174289,0.0909479,0.0830294,0.163546,0.168367,0.0277616,0.0153069,0.026906,0.0250996,0.216348,0.196933,0.560617,0.399906,0.837662,0.777701,1.54138,1.58017,0.142419,0.132304,0.261923,0.268846,0.0371092,0.0344736,0.0682477,0.0700516,0.000720338,0.000616886,0.00124527,0.0012491,0.0127578,0.011563,0.0322594,0.023476,10.2177,44.0069,23.5095,22.4164,6.24669,16.7333,7.19957,3.80579,2.80605,24.8468,13.156,11.7481,0.0639366,0.541764,0.285157,0.255207,0.00611843,0.0505576,0.0268352,0.0238297,0.374809,3.20652,1.79419,1.51131,6.92019,18.4644,10.0653,10.4729,7.31501,21.7221,11.0464,9.83157,2.49643,7.69699,3.45203,2.10284,0.443439,1.39372,0.801518,0.910828,0.00369618,0.00944364,0.00406386,0.00214804,0.0177437,0.0461173,0.0236503,0.0205866
737,9.55373,2.52216,0.233762,10.4741,9.67137,18.664,19.9359,2.35067,2.17013,4.18823,4.47323,0.106502,0.0984074,0.189347,0.202903,0.106246,0.0958619,0.18373,0.197149,0.00720368,0.00397189,0.00698165,0.00651292,0.225922,0.200848,0.797254,0.414305,0.970599,0.895705,1.73103,1.84605,0.164853,0.152195,0.293705,0.313718,0.0429547,0.0396566,0.076529,0.0817438,0.000185578,0.000158926,0.000320813,0.000321801,0.0125932,0.0111877,0.0440101,0.0230701,14.623,71.2606,37.3323,36.5174,7.17706,19.3504,8.14079,4.4599,4.92843,43.3466,22.4541,20.7961,0.113891,0.949874,0.45922,0.454158,0.00226285,0.0186983,0.00992477,0.00881319,0.602093,5.04379,3.44117,2.41685,8.52779,22.9088,12.331,13.44,9.23549,28.9312,14.5243,13.5264,3.04565,10.0499,4.48564,2.97118,0.536599,1.80794,0.98657,1.2068,0.00119957,0.00306487,0.0013189,0.000697131,0.0166515,0.0429058,0.0276465,0.0205947
738,9.80044,2.65707,0.544454,5.46988,5.06298,9.7351,10.4246,1.22762,1.1361,2.18457,2.33915,0.0555678,0.0514767,0.0987712,0.10603,0.0557475,0.0503848,0.0963352,0.103411,0.00101189,0.000557924,0.000980699,0.000914857,0.134488,0.119953,0.46987,0.246673,0.507108,0.469087,0.902871,0.965638,0.0860914,0.0796751,0.153196,0.164047,0.0224323,0.0207605,0.0399175,0.0427448,2.60493e-05,2.23082e-05,4.5032e-05,4.51706e-05,0.00738789,0.00658824,0.0257524,0.0135472,4.4228,16.6223,9.10421,9.93172,2.33746,6.31791,2.65575,1.45466,0.67785,6.01212,3.11324,2.88435,0.0159638,0.133284,0.0656539,0.0634672,0.000316124,0.00261219,0.00138651,0.00123122,0.0887479,0.745328,0.495272,0.356394,3.30227,8.8783,5.09336,6.17435,3.27355,9.41342,4.94015,5.11542,0.949857,2.8339,1.22783,0.746229,0.194698,0.562932,0.338504,0.464332,0.000168218,0.000429792,0.000184951,9.776e-05,0.00602183,0.0155145,0.0106508,0.00915447
739,9.04881,1.22079,0.128229,7.56199,6.92982,13.7505,14.0605,1.69718,1.55509,3.08584,3.1552,0.076525,0.0702366,0.139104,0.142543,0.0747557,0.0675547,0.133519,0.136837,0.00846278,0.00466612,0.00820195,0.00765128,0.120288,0.110302,0.350824,0.224038,0.702304,0.643017,1.27708,1.30449,0.119009,0.10905,0.216383,0.221258,0.0310095,0.0284146,0.0563816,0.057652,0.000228763,0.000195909,0.000395468,0.000396685,0.00687226,0.00628392,0.0196935,0.0127618,7.74252,32.7155,17.5845,16.8981,4.73247,12.514,5.39404,2.84168,2.12962,18.6636,9.88289,8.82116,0.0389199,0.328784,0.171118,0.155055,0.00282388,0.0233341,0.0123854,0.0109983,0.20238,1.74177,0.998877,0.822112,5.28766,13.9094,7.6791,8.11515,5.53763,16.2164,8.31841,7.49596,1.88467,5.73589,2.57723,1.56571,0.322824,0.980083,0.567323,0.657433,0.00165593,0.00423086,0.00182066,0.000962348,0.0106504,0.0277264,0.0140646,0.0116379
740,9.947,3.7427,1.57697,5.43838,5.06852,9.8161,10.3036,1.22051,1.13735,2.20294,2.31203,0.055445,0.0517462,0.0995058,0.105218,0.0575152,0.0528349,0.0996725,0.107204,0.00695871,0.00383682,0.00674423,0.00629144,0.169155,0.15432,0.670251,0.313669,0.503345,0.468724,0.910857,0.952715,0.0856006,0.0797715,0.15448,0.162162,0.0223045,0.0207856,0.0402521,0.0422536,0.000196832,0.000168563,0.000340268,0.000341315,0.00950344,0.0086558,0.0370901,0.017592,4.80512,18.9985,10.4713,10.9664,2.42087,6.50863,2.76596,1.48153,0.843738,7.5257,3.9288,3.56602,0.0225883,0.193858,0.08788,0.0916549,0.00268946,0.0222234,0.0117959,0.0104747,0.127079,1.09997,0.811311,0.520096,3.4373,9.18909,5.31762,6.25745,3.44356,10.0052,5.29504,5.31322,0.997076,3.01817,1.33172,0.804983,0.229149,0.684536,0.38962,0.55638,0.00135675,0.00346647,0.00149172,0.00078848,0.00805985,0.0210844,0.0152919,0.0116209
741,9.3047,2.28962,0,10.182,9.36887,18.3926,19.2686,2.28505,2.10222,4.1272,4.32344,0.103506,0.0953164,0.186956,0.196088,0.102072,0.0918628,0.180921,0.1885,0.00181902,0.00100295,0.00176296,0.0016446,0.214627,0.190929,0.459806,0.392455,0.943602,0.867724,1.70429,1.78432,0.16025,0.147432,0.28944,0.303212,0.0417554,0.0384156,0.0754177,0.0790063,4.68984e-05,4.0163e-05,8.10743e-05,8.13237e-05,0.0117971,0.0104925,0.0252485,0.0215658,14.5612,74.2373,39.0653,37.4701,7.07783,19.0013,8.08183,4.37099,5.79327,50.7819,26.5834,24.3046,0.125302,1.04447,0.566021,0.498419,0.000566363,0.00467994,0.00248405,0.00220583,0.691656,5.7981,2.98666,2.76972,8.03679,21.4979,11.5963,12.3783,8.83599,28.2207,14.2504,13.0204,3.01199,10.1731,4.61346,3.08271,0.520036,1.8046,1.04465,1.14895,0.00030185,0.000771219,0.000331877,0.000175421,0.0155914,0.0401812,0.0196145,0.019212
742,9.86215,3.07052,1.0821,5.32273,4.90561,9.53677,9.95014,1.19459,1.10083,2.1402,2.2328,0.0540517,0.0498936,0.0965243,0.101223,0.0550038,0.0499957,0.095274,0.101261,0.00269205,0.00148432,0.00260908,0.00243391,0.133271,0.120561,0.55436,0.2447,0.49355,0.454461,0.88553,0.92168,0.0837741,0.0772021,0.150075,0.156589,0.0218285,0.0201161,0.0391042,0.0408015,7.37775e-05,6.31818e-05,0.000127541,0.000127933,0.00738276,0.00667408,0.0304789,0.0135459,4.25353,14.8118,8.27379,8.88729,2.34478,6.24169,2.65825,1.41714,0.49765,4.41304,2.31175,2.08868,0.0120127,0.102225,0.0476472,0.0482528,0.00094615,0.00781818,0.00414978,0.003685,0.0644192,0.552858,0.413704,0.260953,3.31567,8.77079,5.09399,5.98069,3.26439,9.10785,4.83574,4.85905,0.943527,2.70925,1.18271,0.683851,0.206495,0.580525,0.343743,0.487904,0.000530949,0.00135656,0.000583766,0.000308562,0.00632097,0.0164513,0.012236,0.00914092
743,9.18146,2.87505,0,4.004,3.62839,7.19297,7.4306,0.898433,0.814043,1.61384,1.66704,0.0408518,0.0370443,0.0733388,0.0758855,0.0398346,0.0354689,0.0702079,0.072507,0.000347315,0.000191499,0.00033661,0.000314011,0.0761154,0.066782,0.175979,0.136712,0.370361,0.33545,0.66545,0.686854,0.0630132,0.0570955,0.113188,0.116924,0.016419,0.014877,0.0294927,0.0304663,9.09454e-06,7.78841e-06,1.5722e-05,1.57703e-05,0.00417402,0.00366195,0.00964354,0.00749627,2.31829,7.42858,4.23508,4.74301,1.45148,3.82622,1.63894,0.875916,0.227357,1.99149,1.05128,0.951739,0.00532092,0.0440769,0.0231698,0.0209341,0.000110611,0.000913997,0.000485136,0.000430801,0.0261542,0.217316,0.123487,0.103391,1.94117,5.08351,3.0046,3.62088,1.8702,5.08226,2.74648,2.84529,0.556951,1.55081,0.675388,0.383714,0.122907,0.33294,0.212117,0.282574,5.72626e-05,0.000146304,6.29589e-05,3.32783e-05,0.0034075,0.00867855,0.00513907,0.00528594
744,9.42259,3.13474,1.85619,5.54628,4.96549,9.75226,10.2248,1.24477,1.11422,2.1885,2.29431,0.0564179,0.0505495,0.0989873,0.104131,0.057455,0.0501685,0.0980799,0.103039,1.16265,0.641047,1.12681,1.05116,0.148211,0.129142,0.4486,0.2668,0.513885,0.459789,0.904335,0.946579,0.0872969,0.0781434,0.153473,0.160908,0.0227464,0.0203614,0.0399897,0.0419269,0.0337124,0.0288707,0.0582795,0.0584588,0.0514881,0.0442147,0.099529,0.0898181,3.59682,10.7395,6.0514,6.85288,2.32042,6.08924,2.58217,1.40155,0.213202,1.86829,0.978762,0.900638,0.00642004,0.051975,0.0258974,0.0246859,0.348524,2.87991,1.52862,1.35741,0.0300365,0.247334,0.163428,0.118571,3.09233,8.06227,4.65629,5.55571,3.00091,8.01164,4.23689,4.34816,0.893855,2.42812,1.04112,0.58693,0.204123,0.533754,0.33325,0.469517,0.187866,0.479992,0.206554,0.109178,0.171617,0.438314,0.192741,0.105708
745,8.49099,1.54519,0,5.89423,5.29682,10.4584,10.8062,1.32234,1.18816,2.34614,2.42396,0.0601762,0.0541232,0.106515,0.110445,0.0554994,0.049087,0.0958756,0.100085,1.13064e-05,6.23401e-06,1.09579e-05,1.02222e-05,0.0589631,0.0516066,0.255032,0.105474,0.544905,0.489391,0.96783,0.998283,0.0927468,0.0833375,0.164544,0.170018,0.0241665,0.0217148,0.0428744,0.0443005,0,0,0,0,0.00322475,0.00282241,0.0139469,0.00576844,5.08849,21.6364,11.5907,11.2158,3.34185,8.69875,3.72695,1.98168,1.74175,14.9286,7.86058,7.08086,0.0310965,0.257084,0.125327,0.12181,3.43917e-06,2.84184e-05,1.50841e-05,1.33947e-05,0.137354,1.13914,0.817143,0.540864,3.47093,8.98614,4.95858,5.31224,3.62714,10.5344,5.39609,4.93106,1.29637,3.92878,1.7618,1.08995,0.218435,0.669043,0.366736,0.431267,1.8056e-06,4.61327e-06,1.98522e-06,1.04933e-06,0.00545956,0.0138863,0.00910074,0.0063319
746,9.37083,3.11867,1.77415,2.5094,2.26086,4.38796,4.6564,0.563197,0.50732,0.984706,1.04483,0.0255156,0.0230059,0.0444792,0.0474044,0.0257495,0.0225916,0.0434671,0.0464335,0.00224623,0.0012385,0.00217699,0.00203084,0.0674161,0.0586323,0.234114,0.120841,0.232552,0.209389,0.407149,0.43114,0.0394971,0.0355793,0.0690523,0.0732766,0.0102915,0.00927069,0.0179926,0.0190933,6.33667e-05,5.42662e-05,0.000109543,0.000109881,0.00376815,0.0032761,0.0129433,0.00674949,1.08007,2.82731,1.73318,2.27264,0.617781,1.62873,0.686738,0.374346,-0.00276143,-0.00727266,-0.00306282,-0.00167245,0,0,0,0,0.000708073,0.00585092,0.00310558,0.00275776,0,0,0,0,0.999029,2.61058,1.61499,2.14329,0.905737,2.37108,1.33794,1.5632,0.233885,0.61792,0.260637,0.142034,0.0711545,0.178105,0.118023,0.184787,0.000404112,0.0010325,0.000444312,0.000234851,0.00226605,0.00572471,0.00422196,0.00374024
747,9.23374,2.83133,0,5.67704,5.13931,10.1887,10.5509,1.27385,1.15303,2.28599,2.36708,0.0578625,0.052422,0.103802,0.10765,0.0561237,0.0498657,0.0987914,0.102181,0.000126787,6.99067e-05,0.000122879,0.00011463,0.128431,0.112755,0.274206,0.231422,0.525368,0.475338,0.942939,0.975704,0.0893415,0.0808693,0.160326,0.16602,0.0232792,0.0210717,0.0417752,0.043259,3.32004e-06,2.84323e-06,5.73943e-06,5.75709e-06,0.00702745,0.00616961,0.0150022,0.0126626,4.77058,19.2912,10.5421,10.7556,2.69314,7.09571,3.04451,1.62822,1.14922,9.9268,5.24035,4.74377,0.0253046,0.208773,0.111801,0.0994568,3.89291e-05,0.000321677,0.000170742,0.000151618,0.143846,1.19266,0.631155,0.569235,3.35359,8.78597,5.02393,5.75903,3.40766,9.82122,5.16284,5.03186,1.07987,3.25112,1.45085,0.889656,0.209506,0.625662,0.38207,0.467593,2.08012e-05,5.31466e-05,2.28705e-05,1.20887e-05,0.00640959,0.0163173,0.00875008,0.00924479
748,10.3611,3.00667,1.47282,7.25011,6.58824,13.218,13.4664,1.62677,1.47799,2.96545,3.02098,0.0738226,0.0671491,0.134633,0.137305,0.0707616,0.0628491,0.126772,0.128323,0.0197179,0.0108718,0.0191101,0.0178271,0.19974,0.175664,0.405196,0.359255,0.67121,0.609503,1.2233,1.24558,0.11409,0.10366,0.207979,0.211879,0.0297279,0.02701,0.0541919,0.0552082,0.000565919,0.000484644,0.000978318,0.000981328,0.0116509,0.0102298,0.0234168,0.0209085,10.9238,50.0364,26.9905,26.1244,4.66004,12.3116,5.29528,2.80693,2.78034,23.9265,12.6841,11.3462,0.0576642,0.476356,0.256828,0.225388,0.00564169,0.0466181,0.0247442,0.0219729,0.338911,2.82434,1.46841,1.34155,6.45833,16.9708,9.52095,10.436,6.86957,20.7537,10.7754,10.0202,2.05963,6.5573,2.9777,1.88797,0.325962,1.03985,0.632882,0.743269,0.00311612,0.0079616,0.0034261,0.00181094,0.012289,0.0314252,0.0155922,0.0149892
749,10.1337,2.69578,1.30025,16.1389,14.7432,29.5694,30.1743,3.6212,3.30752,6.63407,6.76927,0.164288,0.150208,0.300946,0.307516,0.157744,0.141149,0.284457,0.288776,0.132436,0.073021,0.128354,0.119736,0.398767,0.35352,0.873053,0.723881,1.49429,1.36422,2.73768,2.79167,0.253965,0.231971,0.465264,0.474763,0.0661741,0.0604434,0.121231,0.123706,0.00381712,0.00326892,0.00659875,0.00661905,0.0267184,0.0235386,0.056234,0.0481028,51.8842,312.675,165.078,150.181,16.7437,44.5587,19.1611,10.1719,23.9427,207.154,109.713,98.3273,0.495949,4.12704,2.20844,1.9602,0.0378354,0.31264,0.165945,0.147359,2.7514,23.0946,12.3008,10.9849,20.0583,53.1947,28.0766,27.5663,24.4043,86.9026,43.9414,37.8603,8.20482,31.2051,14.7505,10.4431,1.19909,4.90342,2.75649,2.83054,0.0207819,0.0530971,0.0228492,0.0120774,0.0489015,0.125802,0.0585776,0.0465052
750,10.0854,2.89193,1.93607,11.7728,10.7723,21.5386,22.0247,2.64163,2.41673,4.83243,4.94111,0.119773,0.109678,0.219003,0.224315,0.115787,0.103571,0.207819,0.211635,0.196068,0.108106,0.190025,0.177267,0.290778,0.257546,0.668155,0.526939,1.09038,0.997123,1.99509,2.03836,0.185262,0.169493,0.338902,0.346539,0.0482726,0.0441639,0.0883058,0.0902958,0.00575865,0.00493161,0.00995512,0.00998575,0.0233116,0.02043,0.0493484,0.0416656,24.1061,127.75,67.9489,63.3962,9.43966,25.1442,10.8056,5.73306,8.80059,76.1546,40.3136,36.096,0.189711,1.57429,0.839606,0.74592,0.0553733,0.457558,0.242865,0.215664,1.02029,8.55201,4.6045,4.06284,11.9377,31.6623,17.2555,18.0248,13.4188,43.7233,22.3431,19.9559,4.30955,14.9171,6.89754,4.61493,0.691553,2.46553,1.44565,1.62203,0.0295788,0.0755731,0.0325212,0.0171898,0.044219,0.113399,0.0525252,0.038514
